model.nb_epoch	feat.last_char	model.activations	model.metrics	global.train_test_split	result.exception	result.feature_count	feat.tag_filter	global.nolog	feat.data_path	model.batch_size	feat.encoding	result.test_sample_count	feat.use_padding	result.test_acc	model.architecture	result.train_sample_count	feat.sample_per_class	result.train_loss	feat.include_smaller_ngrams	model.input_dim	result.success	result.running_time	result.test_loss	model.output_dim	result.train_acc	feat.N	model.loss	model.layers	model.optimizer	global.comment	result.timestamp
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9818333333333332	FFNN	54000.0	30000.0	0.009228029253986044	True	5510.0	True	0 days 00:06:40.847054	0.11488865585836902	2.0	0.9969444444444444	2.0	binary_crossentropy	(50, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-02 00:31:11.987476
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98125	FFNN	54000.0	30000.0	0.00984855760781324	True	5510.0	True	0 days 00:06:40.970725	0.10825015943683684	2.0	0.9969351851851852	2.0	binary_crossentropy	(50, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-02 00:38:07.866296
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9820833333333332	FFNN	54000.0	30000.0	0.009627674605902805	True	5510.0	True	0 days 00:06:41.544833	0.09979453265702612	2.0	0.9969444444444444	2.0	binary_crossentropy	(50, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-02 00:45:04.049116
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.979	FFNN	54000.0	30000.0	0.010276414496052357	True	5510.0	True	0 days 00:06:39.793576	0.10430806456919528	2.0	0.997	2.0	binary_crossentropy	(60, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-02 00:52:00.935210
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9823333333333332	FFNN	54000.0	30000.0	0.009509209316994168	True	5510.0	True	0 days 00:06:40.176145	0.0906565873985237	2.0	0.997037037037037	2.0	binary_crossentropy	(60, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-02 00:58:56.253215
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9820833333333332	FFNN	54000.0	30000.0	0.00932293072882506	True	5510.0	True	0 days 00:06:39.818462	0.08965853775612778	2.0	0.9970925925925926	2.0	binary_crossentropy	(60, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:05:52.135259
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9835833333333334	FFNN	54000.0	30000.0	0.00941191487356466	True	5510.0	True	0 days 00:06:40.418557	0.08391206414030361	2.0	0.997037037037037	2.0	binary_crossentropy	(60, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:12:47.815504
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9823333333333332	FFNN	54000.0	30000.0	0.008845018443021858	True	5510.0	True	0 days 00:06:42.460852	0.08688600400468083	2.0	0.9971296296296296	2.0	binary_crossentropy	(60, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:19:44.263632
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9795833333333334	FFNN	54000.0	30000.0	0.009992109346306852	True	5510.0	True	0 days 00:06:42.421570	0.11337702431440508	2.0	0.996851851851852	2.0	binary_crossentropy	(60, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:26:42.953593
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9800833333333332	FFNN	54000.0	30000.0	0.009003287707024828	True	5510.0	True	0 days 00:06:43.148714	0.10902450749521572	2.0	0.9971203703703704	2.0	binary_crossentropy	(60, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:33:41.770531
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98025	FFNN	54000.0	30000.0	0.009457316840089065	True	5510.0	True	0 days 00:06:42.111153	0.1017080496912628	2.0	0.9971666666666666	2.0	binary_crossentropy	(60, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:40:41.443817
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9791666666666666	FFNN	54000.0	30000.0	0.009233216772862995	True	5510.0	True	0 days 00:06:42.412112	0.11156396159996684	2.0	0.9969722222222224	2.0	binary_crossentropy	(60, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:47:40.347929
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9805	FFNN	54000.0	30000.0	0.008720242646527371	True	5510.0	True	0 days 00:06:42.486743	0.11094377802837213	2.0	0.9971944444444444	2.0	binary_crossentropy	(60, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-02 01:54:39.655276
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9785	FFNN	54000.0	30000.0	0.014595186925618219	True	5510.0	True	0 days 00:06:51.460381	0.09275036572441847	2.0	0.9936388888888888	2.0	binary_crossentropy	(70, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:01:39.270959
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9811666666666666	FFNN	54000.0	30000.0	0.009170584337394285	True	5510.0	True	0 days 00:06:50.643481	0.10933722595990306	2.0	0.9970555555555556	2.0	binary_crossentropy	(70, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:08:48.064061
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9776666666666668	FFNN	54000.0	30000.0	0.009170529776502344	True	5510.0	True	0 days 00:06:52.080279	0.11852425858421095	2.0	0.9971481481481479	2.0	binary_crossentropy	(70, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:15:56.084009
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9803333333333332	FFNN	54000.0	30000.0	0.008543513192409322	True	5510.0	True	0 days 00:06:53.561364	0.09229662244553036	2.0	0.9972777777777778	2.0	binary_crossentropy	(70, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:23:05.885395
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9825	FFNN	54000.0	30000.0	0.009874260528775738	True	5510.0	True	0 days 00:06:53.408621	0.09752373624418882	2.0	0.9970277777777776	2.0	binary_crossentropy	(70, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:30:17.232653
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9836666666666668	FFNN	54000.0	30000.0	0.009350086732814412	True	5510.0	True	0 days 00:06:53.676483	0.08878032017061681	2.0	0.997	2.0	binary_crossentropy	(70, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:37:28.808215
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9821666666666666	FFNN	54000.0	30000.0	0.009490351273643213	True	5510.0	True	0 days 00:06:54.241627	0.09233984294669548	2.0	0.997037037037037	2.0	binary_crossentropy	(70, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:44:40.725541
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9806666666666668	FFNN	54000.0	30000.0	0.009240590162320315	True	5510.0	True	0 days 00:06:53.208314	0.10684401689728837	2.0	0.9970925925925926	2.0	binary_crossentropy	(70, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:51:53.359799
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9840833333333332	FFNN	54000.0	30000.0	0.009267026083523415	True	5510.0	True	0 days 00:06:54.315926	0.07072833674568876	2.0	0.9969814814814816	2.0	binary_crossentropy	(70, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-02 02:59:05.111203
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9835	FFNN	54000.0	30000.0	0.009301747349305379	True	5510.0	True	0 days 00:06:56.084882	0.09266560565806382	2.0	0.9969629629629628	2.0	binary_crossentropy	(70, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:06:18.180054
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9831666666666666	FFNN	54000.0	30000.0	0.010584005773013579	True	5510.0	True	0 days 00:06:52.456406	0.07848802142460287	2.0	0.9963703703703704	2.0	binary_crossentropy	(80, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:13:33.343776
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98025	FFNN	54000.0	30000.0	0.009057366660622292	True	5510.0	True	0 days 00:06:53.332978	0.11203700603514516	2.0	0.9971388888888888	2.0	binary_crossentropy	(80, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:20:44.938609
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.981	FFNN	54000.0	30000.0	0.009523781982042474	True	5510.0	True	0 days 00:06:53.788093	0.1061231042076688	2.0	0.9970555555555556	2.0	binary_crossentropy	(80, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:27:57.636357
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.982	FFNN	54000.0	30000.0	0.008989444867951533	True	5510.0	True	0 days 00:06:55.107548	0.09375174974909654	2.0	0.9972592592592592	2.0	binary_crossentropy	(80, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:35:10.937641
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9826666666666668	FFNN	54000.0	30000.0	0.00905013195322708	True	5510.0	True	0 days 00:06:55.625573	0.08028208708101496	2.0	0.9971296296296296	2.0	binary_crossentropy	(80, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:42:25.630878
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9804166666666668	FFNN	54000.0	30000.0	0.009041736966150994	True	5510.0	True	0 days 00:06:55.788021	0.0990644666330918	2.0	0.9970925925925926	2.0	binary_crossentropy	(80, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:49:41.214134
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9805	FFNN	54000.0	30000.0	0.008695590030681261	True	5510.0	True	0 days 00:06:56.295755	0.11873201602054904	2.0	0.997074074074074	2.0	binary_crossentropy	(80, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-02 03:56:57.056404
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9805	FFNN	54000.0	30000.0	0.008632267586071975	True	5510.0	True	0 days 00:06:54.937612	0.10512587909251064	2.0	0.99725	2.0	binary_crossentropy	(80, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:04:13.638613
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9774166666666668	FFNN	54000.0	30000.0	0.008853249185222484	True	5510.0	True	0 days 00:06:55.733691	0.11814699135195647	2.0	0.9971666666666666	2.0	binary_crossentropy	(80, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:11:28.971441
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9788333333333332	FFNN	54000.0	30000.0	0.008742399960481432	True	5510.0	True	0 days 00:06:56.649684	0.10409936074165063	2.0	0.9972777777777778	2.0	binary_crossentropy	(80, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:18:45.320185
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9813333333333332	FFNN	54000.0	30000.0	0.010127130895612128	True	5510.0	True	0 days 00:06:54.937407	0.0914608228209836	2.0	0.996824074074074	2.0	binary_crossentropy	(90, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:26:02.724541
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9809166666666668	FFNN	54000.0	30000.0	0.009140348284463268	True	5510.0	True	0 days 00:06:56.569654	0.08456906651951916	2.0	0.9972777777777778	2.0	binary_crossentropy	(90, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:33:18.796193
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9780833333333332	FFNN	54000.0	30000.0	0.008898911799298258	True	5510.0	True	0 days 00:06:56.394783	0.11784143964578105	2.0	0.9970462962962964	2.0	binary_crossentropy	(90, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:40:36.624679
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98175	FFNN	54000.0	30000.0	0.008966621455549979	True	5510.0	True	0 days 00:06:56.557327	0.09923939066155192	2.0	0.9970462962962964	2.0	binary_crossentropy	(90, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:47:54.481607
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9791666666666666	FFNN	54000.0	30000.0	0.008689317498494078	True	5510.0	True	0 days 00:06:57.059203	0.10908554786222276	2.0	0.9972592592592592	2.0	binary_crossentropy	(90, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-02 04:55:12.612102
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9829166666666668	FFNN	54000.0	30000.0	0.009592538283448113	True	5510.0	True	0 days 00:06:57.501289	0.08769335420295342	2.0	0.997074074074074	2.0	binary_crossentropy	(90, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:02:31.366210
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9785	FFNN	54000.0	30000.0	0.009110816250343944	True	5510.0	True	0 days 00:06:58.203696	0.10751954358646376	2.0	0.9971296296296296	2.0	binary_crossentropy	(90, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:09:50.771646
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9823333333333332	FFNN	54000.0	30000.0	0.008405329515062813	True	5510.0	True	0 days 00:06:57.693221	0.09137389556325798	2.0	0.9971851851851852	2.0	binary_crossentropy	(90, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:17:11.241952
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9805	FFNN	54000.0	30000.0	0.008518481346559754	True	5510.0	True	0 days 00:06:58.741101	0.10681611036747928	2.0	0.9972777777777778	2.0	binary_crossentropy	(90, 90)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:24:31.498085
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9786666666666668	FFNN	54000.0	30000.0	0.008953805264750606	True	5510.0	True	0 days 00:06:58.657012	0.1202296661026776	2.0	0.9971944444444444	2.0	binary_crossentropy	(90, 100)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:31:52.836331
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9773333333333334	FFNN	54000.0	30000.0	0.016006786176919748	True	5510.0	True	0 days 00:07:01.325891	0.08516003151183638	2.0	0.9948703703703704	2.0	binary_crossentropy	(100, 10)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:39:14.362374
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9786666666666668	FFNN	54000.0	30000.0	0.008732284060499364	True	5510.0	True	0 days 00:07:02.475473	0.09494010794562442	2.0	0.9973703703703704	2.0	binary_crossentropy	(100, 20)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:46:38.465654
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9818333333333332	FFNN	54000.0	30000.0	0.008965421432040684	True	5510.0	True	0 days 00:07:02.667232	0.0911380674658964	2.0	0.9971481481481479	2.0	binary_crossentropy	(100, 30)	rmsprop	include smaller ngrams - first experiments	2016-12-02 05:54:04.037397
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9801666666666666	FFNN	54000.0	30000.0	0.008954725710120126	True	5510.0	True	0 days 00:07:02.138588	0.1146926176244136	2.0	0.99725	2.0	binary_crossentropy	(100, 40)	rmsprop	include smaller ngrams - first experiments	2016-12-02 06:01:30.034610
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9778333333333332	FFNN	54000.0	30000.0	0.008839648955962965	True	5510.0	True	0 days 00:07:02.717239	0.10895093830748133	2.0	0.9972777777777778	2.0	binary_crossentropy	(100, 50)	rmsprop	include smaller ngrams - first experiments	2016-12-02 06:08:55.640993
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.98	FFNN	54000.0	30000.0	0.008835202140289497	True	5510.0	True	0 days 00:07:02.637639	0.09317906909769713	2.0	0.9971296296296296	2.0	binary_crossentropy	(100, 60)	rmsprop	include smaller ngrams - first experiments	2016-12-02 06:16:21.886348
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9790833333333332	FFNN	54000.0	30000.0	0.008657089452360836	True	5510.0	True	0 days 00:07:02.673842	0.11923505391944975	2.0	0.9972407407407408	2.0	binary_crossentropy	(100, 70)	rmsprop	include smaller ngrams - first experiments	2016-12-02 06:23:48.362778
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5510.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9790833333333332	FFNN	54000.0	30000.0	0.008474804600750724	True	5510.0	True	0 days 00:07:03.985610	0.1132969820130044	2.0	0.9972962962962963	2.0	binary_crossentropy	(100, 80)	rmsprop	include smaller ngrams - first experiments	2016-12-02 06:31:14.934019
